Symbol,Interval,Hurst Exponent,Deviation,Average Volume,Data Points
AMGN,5d,0.5723842088421286,0.0723842088421286,8038282.362536302,2066
RJF,5d,0.5800040481200991,0.08000404812009909,777490.4169491526,2065
VLTO,1m,0.47656670744150337,0.023433292558496632,1845.860397479399,2063
CAH,5d,0.5162806620872303,0.016280662087230335,1698851.4015518914,2062
CTAS,5d,0.6602737678839098,0.1602737678839098,618743.6262135922,2060
PAYX,5d,0.5762124964832577,0.07621249648325767,2129069.340466926,2056
LKQ,1m,0.5192063949930468,0.01920639499304677,2729.0943579766536,2056
BEN,5d,0.5111623653737281,0.011162365373728056,2373122.889537713,2055
AOS,5d,0.585355240953684,0.08535524095368396,838860.0935672515,2052
WAB,1m,0.4982865059862495,0.0017134940137504828,1979.4800194931775,2052
CTLT,1m,0.5340325802471986,0.034032580247198574,2482.673987310883,2049
JBHT,5d,0.6002868770793282,0.10028687707932815,964343.890518084,2046
BBY,1wk,0.4825075395314565,0.017492460468543525,22880355.46477495,2044
SYK,1m,0.4652833164375339,0.0347166835624661,2382.489965736662,2043
XYL,1m,0.5069736383269772,0.006973638326977172,2032.3617229564366,2043
PNR,1m,0.525409113225625,0.025409113225625002,2463.0034280117534,2042
VZ,5d,0.4832689448495133,0.016731055150486673,9297701.386385895,2042
T,5d,0.49649505675073463,0.0035049432492653687,20239516.364838395,2042
ISRG,1m,0.5517334842319379,0.05173348423193791,2716.8980392156864,2040
KEYS,1m,0.44978875148411895,0.050211248515881046,1903.0725490196078,2040
ATO,5d,0.6188709529067807,0.11887095290678074,304654.93526238354,2039
DOC,1wk,0.5009593894024609,0.0009593894024608751,8715244.58116724,2039
NSC,1m,0.521814359553898,0.02181435955389799,1976.102551521099,2038
PAYC,1m,0.43407249950268934,0.06592750049731066,2128.6367206676487,2037
RVTY,1m,0.5345720356070975,0.03457203560709754,2741.92972972973,2035
ADSK,1wk,0.5619014113216431,0.06190141132164306,13231042.781219272,2034
FANG,1m,0.5066969597091927,0.006696959709192707,2361.171751968504,2032
NVR,1wk,0.6189198880926385,0.11891988809263854,221708.47044334977,2030
DVN,1wk,0.5028128921946241,0.002812892194624106,16554966.198522167,2030
ROST,1wk,0.5783495272061225,0.07834952720612254,27828778.645956606,2028
TXT,1m,0.4712204151370843,0.028779584862915708,1880.4674556213017,2028
ACGL,1m,0.4721635796318276,0.02783642036817241,2295.3259368836293,2028
LRCX,5d,0.5779971438405563,0.07799714384055634,2194728.3193069305,2020
ITW,1m,0.47636213633140384,0.02363786366859616,1796.7700693756194,2018
MU,5d,0.5030107196729822,0.003010719672982165,15758357.063429138,2018
AME,5d,0.6452455918103364,0.14524559181033636,870039.3225806452,2015
AJG,5d,0.6401148458685472,0.14011484586854717,469991.435235732,2015
HCA,1m,0.44493797585121,0.05506202414879002,2057.6623634558096,2014
HUM,1m,0.5470714774984433,0.047071477498443315,3044.0397219463753,2014
JKHY,1wk,0.6210335989609325,0.12103359896093246,1945492.077993045,2013
MNST,1wk,0.597928973318116,0.09792897331811601,43115174.83830846,2010
CHRW,1m,0.5238589475570293,0.02385894755702933,2592.0194029850745,2010
SWKS,5d,0.5183969445810453,0.01839694458104535,1988431.75249004,2008
NOC,1m,0.6140992509664083,0.11409925096640827,2728.617456359102,2005
ARE,1m,0.4535202892149104,0.04647971078508961,1889.1153270094858,2003
UNH,5d,0.6556287641055157,0.15562876410551574,6383836.761238761,2002
FTV,1d,0.4772491106863641,0.02275088931363589,2335928.055972014,2001
EXPD,5d,0.588473841567629,0.08847384156762905,1279899.2771385694,1999
MSFT,1wk,0.6377666005849345,0.1377666005849345,274687903.342013,1997
ORCL,1wk,0.5529287851256555,0.052928785125655464,172071161.7551327,1997
HSIC,1m,0.5686606582815762,0.06866065828157619,2289.789368104313,1994
TROW,1wk,0.5675128837173905,0.0675128837173905,6409176.648445336,1994
ECL,1m,0.48787492927647813,0.012125070723521869,2058.806322127446,1993
DTE,1m,0.4502989382264723,0.04970106177352768,2511.103015075377,1990
ROL,1m,0.5050000113655069,0.005000011365506873,2328.6798994974874,1990
COST,1wk,0.6155467356053702,0.11554673560537021,13957594.617676768,1980
BBY,5d,0.486172101483941,0.013827898516058978,4748560.093623482,1976
ADBE,1wk,0.5968302362887712,0.09683023628877119,30756561.899746835,1975
GD,1m,0.5719508673451733,0.07195086734517331,2193.2878864673085,1973
DOC,5d,0.5110826393004024,0.01108263930040243,1832305.5900558091,1971
FI,1wk,0.6162020158087405,0.11620201580874046,18732248.394616555,1969
NVR,5d,0.6143580962882266,0.11435809628822657,45394.08511722732,1962
ADSK,5d,0.5839455666822759,0.08394556668227593,2723670.497961264,1962
ROST,5d,0.5810205560782161,0.08102055607821612,5803740.669724771,1962
DVN,5d,0.5214362153533458,0.021436215353345833,3422291.4286442404,1962
REG,1m,0.44623744193937354,0.053762558060626464,2558.1520408163265,1960
KVUE,1h,0.5115251367703518,0.01152513677035183,2576335.036391594,1951
TRMB,1m,0.48521046984681215,0.014789530153187846,5209.119671289162,1947
GPC,1m,0.541022625876037,0.041022625876037,2060.3084832904883,1945
GNRC,1m,0.5008576885179172,0.0008576885179172322,1729.070987654321,1944
COO,1m,0.4059505763693988,0.0940494236306012,2639.1976325270202,1943
PWR,1m,0.5405275304722572,0.04052753047225721,1605.0705095213586,1943
MNST,5d,0.6169547747095357,0.11695477470953575,9311379.411431514,1942
JKHY,5d,0.6071049753672324,0.1071049753672324,410893.17516743945,1941
BKR,1wk,0.4654694989418287,0.03453050105817129,16842796.215868108,1941
RSG,1m,0.45450542889671636,0.04549457110328364,1694.5018069179143,1937
VST,1d,0.5465045909728032,0.04650459097280324,4132164.347623967,1936
CDNS,1wk,0.5856539707228281,0.0856539707228281,9787206.498964803,1932
PFG,1m,0.5515628758916432,0.05156287589164321,2573.305900621118,1932
TJX,1wk,0.5941940653707084,0.0941940653707084,50582106.8,1930
ORCL,5d,0.5776822478430653,0.07768224784306532,36363097.858475894,1929
MSFT,5d,0.6450863323374798,0.1450863323374798,58539496.46341463,1927
ULTA,1m,0.5358576259342442,0.03585762593424424,2197.6533471717694,1927
FICO,1wk,0.6234214762033645,0.12342147620336452,1304376.997403946,1926
CCL,1wk,0.487853328491846,0.012146671508154017,34738680.58411215,1926
TROW,5d,0.5981797987056706,0.09817979870567062,1345315.8633766235,1925
VRTX,1m,0.4397733660921325,0.06022663390786748,2636.4020779220778,1925
TSCO,1m,0.5230090035586349,0.02300900355863489,2152.357774310972,1923
FAST,1wk,0.6115083933603687,0.11150839336036866,20560378.490634754,1922
WRB,1m,0.5414115007704375,0.04141150077043754,2115.465382613222,1921
COST,5d,0.6390551396728122,0.13905513967281224,2914884.164319249,1917
HWM,1d,0.5589507523849934,0.058950752384993366,3432377.486697966,1917
SCHW,1wk,0.5192064251362183,0.019206425136218286,34427976.40584246,1917
JCI,1wk,0.49178968195091544,0.008210318049084564,20028935.2197286,1916
PH,1m,0.5116289400889104,0.011628940088910356,1912.253396029258,1914
ADBE,5d,0.5857625127462828,0.08576251274628277,6330197.09832636,1912
BIIB,1m,0.4827553661854641,0.017244633814535892,2335.5078451882846,1912
KEY,1wk,0.5008771930136359,0.0008771930136358685,29967391.551543694,1911
ATO,1m,0.37170441123143694,0.12829558876856306,2753.4984293193716,1910
LW,1d,0.5304038032279651,0.0304038032279651,1401860.7560209425,1910
FI,5d,0.6161616881796431,0.11616168817964312,4023260.0893796002,1902
MOS,1wk,0.4981141845956882,0.0018858154043118192,13091304.62980516,1899
RVTY,1h,0.5339649240843047,0.03396492408430474,94315.05956773853,1897
RL,1m,0.5359819557711463,0.03598195577114627,2013.24708994709,1890
SPGI,1m,0.5366551493219776,0.036655149321977554,1998.5908850026497,1887
MGM,1wk,0.5608298633203929,0.06082986332039286,27504661.178249337,1885
CMI,1m,0.5181741334416481,0.018174133441648088,1867.8877659574468,1880
WM,1wk,0.6037544990836297,0.10375449908362966,8562470.736421725,1878
BKR,5d,0.4559594650488184,0.0440405349511816,3538215.3192963754,1876
CDNS,5d,0.5820606350007674,0.08206063500076743,2059063.9828602036,1867
CCL,5d,0.4835029365962268,0.016497063403773216,7230540.918991417,1864
TJX,5d,0.5981245873733583,0.09812458737335827,10600568.075147612,1863
FOX,1m,0.555234094672276,0.055234094672276024,1520.9709833422892,1861
UHS,1m,0.4490116782011963,0.05098832179880369,1588.9930145083288,1861
FICO,5d,0.6077589387779485,0.10775893877794851,269864.33512641204,1859
SCHW,5d,0.524505171805334,0.02450517180533396,7073260.236530173,1856
FAST,5d,0.6115298857397155,0.11152988573971545,4259004.7218328845,1855
INVH,1d,0.5158103344843311,0.015810334484331112,3346682.926684636,1855
JCI,5d,0.46664831884906544,0.033351681150934565,4242693.895732037,1851
L,1m,0.4674936267819836,0.032506373218016416,1711.1615343057806,1851
AJG,1m,0.5203510220565066,0.02035102205650663,2501.706104808212,1851
IT,1m,0.413832338547526,0.08616766145247401,1135.6136363636363,1848
TECH,1wk,0.5836899969265603,0.08368999692656032,3797529.9853658536,1845
KEY,5d,0.4941707866719311,0.005829213328068905,6208852.95333695,1843
AOS,1m,0.48786825997935146,0.01213174002064854,1459.5955483170467,1842
MOS,5d,0.5048043550655252,0.004804355065525234,2716743.646866485,1835
IEX,1wk,0.602713710887025,0.10271371088702497,1372882.862766539,1829
PSA,1m,0.47258697879171097,0.027413021208289035,1954.0547345374932,1827
ALGN,1m,0.48054228255463094,0.01945771744536906,2460.6606458675424,1827
GEN,1wk,0.4679229756182918,0.032077024381708175,41799913.08598028,1826
TECH,1m,0.4874193908513279,0.012580609148672095,2002.3478021978021,1820
MGM,5d,0.5590875765172006,0.059087576517200646,5722275.974147415,1818
MTB,1m,0.4766691308523792,0.02333086914762078,1873.7186123348017,1816
ROK,1m,0.4883683413038754,0.011631658696124592,1433.6767621145375,1816
CHTR,1m,0.49287482153085804,0.007125178469141957,2283.5471074380166,1815
EA,1wk,0.5373443420906463,0.0373443420906463,21035911.22614451,1813
WM,5d,0.6024920362806813,0.10249203628068126,1772953.9718387632,1811
EOG,1wk,0.5113990614792499,0.01139906147924985,17518874.33130867,1811
LDOS,1m,0.44824254850202955,0.05175745149797045,1556.921373200443,1806
PTC,1wk,0.5138224156408056,0.013822415640805552,5425205.135405106,1802
CBOE,1m,0.48011069489610875,0.019889305103891253,11148.394327030033,1798
CTRA,1wk,0.5145976392572286,0.014597639257228567,20570663.17791411,1793
CSCO,1wk,0.5231190677893427,0.023119067789342695,252516405.64899555,1792
HOLX,1wk,0.549387527664023,0.04938752766402299,8479191.053072626,1790
PODD,1m,0.4719707315788644,0.028029268421135622,2303.7078212290503,1790
LH,1wk,0.5564034102801032,0.056403410280103206,4053885.6142217247,1786
IR,1d,0.5754243541921825,0.07542435419218252,2182831.5462184874,1785
TECH,5d,0.5750278433128181,0.07502784331281809,790799.7887955182,1785
TRMB,1wk,0.5468037761628681,0.04680377616286813,6365689.323728814,1770
SBAC,1m,0.48793920133575264,0.012060798664247363,2349.3887005649717,1770
GEN,5d,0.47669796739247117,0.023302032607528833,8482737.405206565,1767
IEX,5d,0.5936791386671917,0.09367913866719169,282786.6135977337,1765
EFX,1m,0.5341172373492385,0.03411723734923855,2015.124716553288,1764
MHK,1m,0.45050610416263187,0.04949389583736813,1909.805334846765,1762
LRCX,1m,0.5608695513166445,0.06086955131664451,2296.1044860874504,1761
VMC,1m,0.4738718328934772,0.026128167106522826,1778.0687890847073,1759
RMD,1m,0.4439621894220737,0.056037810577926284,1586.9760273972602,1752
EA,5d,0.5248487944196435,0.024848794419643494,4354975.502001143,1749
CE,1m,0.5017926285143154,0.0017926285143153864,1628.565540927304,1747
EOG,5d,0.5317201800625908,0.03172018006259081,3641663.9828178696,1746
DGX,1m,0.534053206870488,0.03405320687048796,1603.5083094555873,1745
PTC,5d,0.5005835240723968,0.0005835240723968127,1145295.669735328,1738
CTRA,5d,0.5211519631602762,0.021151963160276233,4234770.131412104,1735
AZO,1wk,0.6324719823969315,0.13247198239693148,2580563.514137334,1733
REGN,1wk,0.5216193446065682,0.021619344606568225,2657379.9555683783,1733
CDW,1m,0.42378287657399805,0.07621712342600195,1661.4451501154736,1732
HOLX,5d,0.5558322816330574,0.05583228163305742,1825552.416281755,1732
LHX,1m,0.5385677941569197,0.03856779415691969,1544.9473988439306,1730
CSCO,5d,0.5244619865183979,0.024461986518397927,52424390.8599537,1728
MSCI,1m,0.5559483998827275,0.055948399882727484,1407.649478563152,1726
IDXX,1wk,0.5753040915309992,0.07530409153099915,4225364.530778165,1722
LH,5d,0.5487960336904549,0.04879603369045493,818913.8379790941,1722
AES,1wk,0.5398680574059403,0.03986805740594035,19271125.01162115,1721
MCO,1m,0.5512054700401413,0.05120547004014131,1531.8323632130384,1718
VRTX,1wk,0.5536764180648123,0.05367641806481227,6328441.232382062,1717
EPAM,1m,0.4978571328907617,0.002142867109238278,1876.126530612245,1715
ZBRA,1wk,0.5662403344848841,0.06624033448488409,2126091.8518086346,1714
BIIB,1wk,0.48136663315602757,0.018633366843972432,11179669.984201288,1709
TRMB,5d,0.53957082962137,0.03957082962137004,1302809.8493552168,1706
ODFL,1wk,0.5819259380405969,0.08192593804059689,7016874.757629108,1704
APH,1wk,0.5714724247981544,0.07147242479815441,17381407.774970625,1702
KIM,1wk,0.5459633402124092,0.04596334021240922,12184644.73235294,1700
QCOM,1wk,0.5123349169714226,0.012334916971422638,84231929.85444903,1697
RJF,1m,0.5152536372331045,0.015253637233104467,2069.568222090963,1693
GILD,1wk,0.5806127597556082,0.08061275975560822,68999704.34180959,1691
SNPS,1m,0.5495379641764404,0.04953796417644041,1926.177619893428,1689
ELV,1m,0.5121712664413937,0.012171266441393658,2227.0017761989343,1689
ROP,1wk,0.6156280818133623,0.11562808181336226,2036982.1321090048,1688
MAA,1m,0.45964249845237054,0.04035750154762946,1666.4961470065205,1687
SNPS,1wk,0.5358313626699418,0.0358313626699418,6259191.322064057,1686
STZ,1wk,0.5665653802142172,0.0665653802142172,6759941.702317291,1683
MHK,1wk,0.5226415695920206,0.02264156959202057,2672446.8191552646,1681
DVA,1m,0.49343421316620517,0.006565786833794829,1848.7910447761194,1675
BSX,1wk,0.5556832341434212,0.055683234143421245,39575409.619474314,1674
DHI,1wk,0.5711804580870632,0.07118045808706319,17823130.625598088,1672
STE,1wk,0.5233765926728176,0.023376592672817553,2457316.8038277514,1672
LIN,1wk,0.631480292324805,0.13148029232480496,7417825.825748503,1670
AZO,5d,0.6615078120452814,0.16150781204528142,553626.1054523666,1669
SBUX,1wk,0.578486476560163,0.07848647656016305,70895955.75254643,1669
REGN,5d,0.5375714249980204,0.03757142499802035,548967.5632115039,1669
HUBB,1m,0.492942729931457,0.007057270068543009,1742.7828434313137,1667
VRTX,5d,0.5578983053206183,0.05789830532061835,1344484.3443708608,1661
IDXX,5d,0.580806219038207,0.08080621903820695,869173.3104279686,1659
AES,5d,0.535296328689299,0.035296328689298995,3981352.0651387214,1658
BLK,1m,0.5513976895569032,0.05139768955690316,1404.9117291414752,1654
BIIB,5d,0.520156718485708,0.020156718485707992,2255440.751511487,1654
URI,1m,0.505376601574849,0.005376601574848983,1963.8190072639225,1652
ZBRA,5d,0.5533516927415922,0.05335169274159224,438688.36099333735,1651
EG,1h,0.447515572155791,0.05248442784420898,36515.56761673742,1649
ODFL,5d,0.5955202320446982,0.09552023204469817,1509021.1048141378,1641
APH,5d,0.5709078101230968,0.07090781012309677,3670596.8474679682,1639
MTCH,1wk,0.5474113376909302,0.0474113376909302,35392975.063453324,1639
KIM,5d,0.5453719960180535,0.04537199601805353,2515523.3038438074,1639
QCOM,5d,0.5320551291230459,0.03205512912304587,17776651.656880733,1635
CPT,1m,0.4456396923620364,0.05436030763796362,1768.8317013463893,1634
LH,1m,0.5338237391171503,0.03382373911715031,1569.7864137086904,1634
MS,1wk,0.483800251719821,0.016199748280179005,48158792.294369645,1634
JBHT,1m,0.5048662793883096,0.004866279388309636,1864.4504283965728,1634
ROP,5d,0.6090079652183447,0.10900796521834466,428317.04776484997,1633
INTU,1wk,0.5801486345099065,0.0801486345099065,16247465.790441176,1632
MCHP,1wk,0.49211633406303484,0.007883665936965156,25918077.76578786,1631
CB,1wk,0.5570888826363671,0.05708888263636713,7403746.161349693,1630
GILD,5d,0.5955774823452563,0.09557748234525631,14258175.041129528,1629
ORLY,1wk,0.6748539328552178,0.17485393285521778,3631953.728782288,1626
RCL,1wk,0.45965724712086886,0.04034275287913114,10778178.440615384,1625
SNPS,5d,0.525367361966679,0.025367361966678992,1283664.389778325,1624
JBL,1wk,0.5226694044289986,0.022669404428998563,10489907.061576355,1624
VICI,1d,0.5194803494283416,0.019480349428341648,5516465.961206896,1624
STZ,5d,0.5867236262163408,0.08672362621634078,1405531.8229487971,1621
ALL,1wk,0.5205383699845202,0.02053836998452019,12945247.547530863,1620
BSX,5d,0.5661269007968845,0.06612690079688455,8180631.996911674,1619
MHK,5d,0.5222361564040578,0.02223615640405785,549374.8011117975,1619
LIN,5d,0.6255458892668893,0.12554588926688925,1526801.0043343653,1615
CPT,1wk,0.5431253169492514,0.04312531694925137,2345191.1766893985,1613
STE,5d,0.522389143980804,0.02238914398080405,514661.3118412895,1613
SBUX,5d,0.6090488530279646,0.10904885302796463,14830274.814285714,1610
DHI,5d,0.5734049046632884,0.07340490466328842,3723977.7242236026,1610
BWA,1wk,0.5172790576360055,0.017279057636005457,10387651.16273292,1610
EQR,1wk,0.5088428586462401,0.008842858646240126,8066665.062732919,1610
IT,1wk,0.5692941924522257,0.06929419245222568,2406773.6897627963,1602
DECK,1wk,0.6119332304627307,0.11193323046273074,3524728.3747657714,1601
REG,1wk,0.5218536675790614,0.021853667579061375,2854584.349593496,1599
INCY,1wk,0.5187515652654042,0.018751565265404224,5811970.13204005,1598
WST,1m,0.6303366807516985,0.13033668075169846,1755.056461731493,1594
SPG,1wk,0.5512962774613793,0.051296277461379325,7869448.636306533,1592
EMN,1wk,0.5272985661553589,0.02729856615535886,6003474.594221106,1592
MTCH,5d,0.564378440368965,0.064378440368965,6719834.110340479,1586
MAA,1wk,0.5414326387457195,0.04143263874571945,1611600.001261034,1586
TSCO,1wk,0.6336712590321572,0.13367125903215715,6670580.699936829,1583
MLM,1wk,0.5582583427467175,0.058258342746717484,2164324.1642451044,1583
ALB,1wk,0.5179471058538546,0.017947105853854617,4034868.0790139064,1582
MS,5d,0.4810563003671252,0.01894369963287479,9884844.344718533,1581
AVB,1wk,0.5399683865105311,0.03996838651053114,3042955.3215189874,1580
CPRT,1wk,0.6171584758874725,0.11715847588747252,33588200.73337556,1579
CB,5d,0.5823436235943482,0.08234362359434821,1557426.2796448953,1577
MCHP,5d,0.5011720094699256,0.0011720094699255723,5410598.270304568,1576
INTU,5d,0.5824736458974332,0.08247364589743322,3418501.762086514,1572
ORLY,5d,0.6830691645259096,0.1830691645259096,763268.1495862508,1571
WAT,1m,0.4296347275214097,0.07036527247859031,1551.6690006365372,1571
RCL,5d,0.4692238391486422,0.030776160851357814,2265433.4815286626,1570
